n,seconds
1,0.000
2,0.079
3,0.185
4,0.274
5,0.357
6,0.451
7,0.542
8,0.638
9,0.707
10,0.793
11,0.865
12,0.941
13,1.007
14,1.071
15,1.136
16,1.214
17,1.304
18,1.402
19,1.469
20,1.571
21,1.660
22,1.735
23,1.801
24,1.874
25,1.939
26,2.037
27,2.135
28,2.212
29,2.285
30,2.364
31,2.432
32,2.508
33,2.577
34,2.645
35,2.732
36,2.819
37,2.905
38,2.989
39,3.087
40,3.160
41,3.236
42,3.310
43,3.388
44,3.487
45,3.579
46,3.652
47,3.726
48,3.799
49,3.872
50,3.950
51,4.025
52,4.112
53,4.210
54,4.302
55,4.373
56,4.462
57,4.547
58,4.617
59,4.690
60,4.793
61,4.888
62,4.984
63,5.068
64,5.162
65,5.239
66,5.320
67,5.393
68,5.490
69,5.582
70,5.672
71,5.745
72,5.826
73,5.901
74,5.989
75,6.064
76,6.175
77,6.271
78,6.356
79,6.428
80,6.511
81,6.581
82,6.653
83,6.746
84,6.841
85,6.942
86,7.014
87,7.095
88,7.169
89,7.253
90,7.330
91,7.440
92,7.534
93,7.626
94,7.700
95,7.782
96,7.857
97,7.950
98,8.028
99,8.141
100,8.239
101,8.323
102,8.387
103,8.461
104,8.528
105,8.593
106,8.658
107,8.726
108,8.807
109,8.911
110,9.000
111,9.079
112,9.147
113,9.217
114,9.289
115,9.357
116,9.451
117,9.540
118,9.619
119,9.688
120,9.756
121,9.823
122,9.893
123,9.963
124,10.034
125,10.125
126,10.216
127,10.318
128,10.407
129,10.488
130,10.568
131,10.636
132,10.710
133,10.819
134,10.912
135,11.000
136,11.072
137,11.155
138,11.225
139,11.308
140,11.392
141,11.486
142,11.579
143,11.658
144,11.743
145,11.816
146,11.907
147,11.975
148,12.064
149,12.150
150,12.227
151,12.297
152,12.368
153,12.438
154,12.516
155,12.581
156,12.651
157,12.741
158,12.832
159,12.913
160,12.977
161,13.041
162,13.115
163,13.202
164,13.272
165,13.368
166,13.459
167,13.532
168,13.607
169,13.692
170,13.761
171,13.840
172,13.909
173,13.998
174,14.093
175,14.179
176,14.244
177,14.308
178,14.373
179,14.442
180,14.524
181,14.641
182,14.735
183,14.826
184,14.895
185,14.961
186,15.027
187,15.105
188,15.194
189,15.290
190,15.411
191,15.468
192,15.536
193,15.608
194,15.689
195,15.779
196,15.856
197,15.963
198,16.052
199,16.123
200,16.191
201,16.272
202,16.361
203,16.435
204,16.523
205,16.620
206,16.711
207,16.780
208,16.861
209,16.952
210,17.031
211,17.099
212,17.175
213,17.275
214,17.372
215,17.445
216,17.518
217,17.601
218,17.697
219,17.771
220,17.872
221,17.967
222,18.056
223,18.128
224,18.211
225,18.277
226,18.345
227,18.413
228,18.474
229,18.542
230,18.625
231,18.702
232,18.772
233,18.838
234,18.900
235,18.961
236,19.029
237,19.112
238,19.180
239,19.278
240,19.368
241,19.434
242,19.492
243,19.552
244,19.613
245,19.674
246,19.740
247,19.805
248,19.870
249,19.946
250,20.038
251,20.131
252,20.199
253,20.279
254,20.421
255,20.594
256,20.710
257,20.799
258,20.869
259,20.932
260,20.995
261,21.057
262,21.128
263,21.206
264,21.405
265,21.621
266,21.789
267,21.867
268,21.957
269,22.067
270,22.162
271,22.260
272,22.329
273,22.399
274,22.474
275,22.560
276,22.638
277,22.740
278,22.837
279,22.933
